email_id,word_freq_will,word_freq_original,word_freq_415,word_freq_mail,char_freq_#,char_freq_$,word_freq_internet,word_freq_edu,word_freq_hp,word_freq_lab,char_freq_!,word_freq_forest,word_freq_parts,word_freq_order,word_freq_credit,word_freq_direct,word_freq_project,word_freq_neural,word_freq_table,word_freq_3d,word_freq_650,word_freq_free,word_freq_data,word_freq_over,word_freq_people,word_freq_email,char_freq_;,word_freq_1999,word_freq_857,word_freq_our,word_freq_make,word_freq_pm,word_freq_money,capital_run_length_longest,word_freq_report,word_freq_business,word_freq_font,word_freq_remove,capital_run_length_total,word_freq_meeting,word_freq_your,word_freq_85,word_freq_all,word_freq_you,word_freq_hpl,word_freq_network,word_freq_addresses,word_freq_labs,char_freq_[,word_freq_re,word_freq_telnet,word_freq_receive,word_freq_000,capital_run_length_average,word_freq_address,word_freq_george,word_freq_cs,word_freq_random,word_freq_conference,word_freq_technology,char_freq_(,is_spam
4058,0,0,0,0,0.466,0,0,0,0,0,0.699,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1.33,0,92,0,1.33,0,0,2.66,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,yes
1324,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.37,0,0,1.11,0,0,0,0,0,64,0.74,0.37,0,0,196,0,0.37,0,0.74,0.37,0,0,0,0,0,0,0,0,0,4.666,0,0,0,0,0,0,0.245,no
2785,0,0,0,0,0,0,0,0,0,0,0.936,0,0,0,0,0,0,0,0,1.29,0,1.29,0,0,0,0,0.187,0,0,1.29,0,0,0,24,0,0,0,0,133,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,4.586,0,0,0,0,0,0,0,yes
3307,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0,0.38,0,0.77,0,0,0,5,0,0,0,0,49,0,1.16,0,0.77,3.48,0,0,1.16,0,0,0,0,0,0,1.225,0.77,0,0,0,0,0,0.067,no
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,1.23,0,0,2.46,0,0,0,0,0,0,0,0,0,1.062,0,1.23,0,0,0,0,0,no
3300,0,0,0,0,0,0.265,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3,0,0,0,0,31,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,1.347,0,0.8,0,0,0,0,0,no
4368,0.72,0,0,0,0.031,0.031,0.18,0,0,0,0.252,0,0,0.09,0,0,0,0,0,0,0,0,0,0.09,0,0,0.015,0,0,0.36,0.09,0,0.09,69,0.36,0,0,0,542,0,3.27,0,0.27,2,0,0,0,0,0.031,0.27,0,0,0.36,3.816,0,0,0,0,0,0,0.047,yes
1993,3.84,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,0,5.76,0,0,0,0,0,1.92,0,0,0,1.166,0,0,0,0,0,0,0,no
52,0,0,0,0.97,0,0.294,0,0,0,0,0.589,0,0,0,0.48,0.48,0,0,0,0,0,0.48,0,0,0,0,0,1.46,0,1.46,0,0,0.48,47,0,0,0,0.48,194,0,1.95,0,0.48,0.97,0,0,0,0,0,0,0,0.48,0,4.85,0.48,0,0,0,0,0,0.073,yes
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0,0,0,7.14,0,24,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083,0,3.57,0,0,0,0,1.734,no
2346,0,0,0,0.38,0,0.059,0,0,0.38,0,1.008,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0.38,0,0,1177,0,0,0,0,1178,0,0,0,1.9,0.38,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,yes
3992,0,0,0,0.16,0,0.021,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0,0,0.164,0,0,0.08,0,0,0,55,0.24,0,0,0,1122,0,0,0.08,0.56,0.24,0,0,0,0,0,0,0,0,0,2.729,0,0,0,0,1.54,0.08,0.505,no
1482,0.17,0,0,0,0,0.14,0.05,0,0,0,0.032,0,0,0.11,0.35,0,0,0,0,0,0,0.05,0,0.05,0.05,0.53,0,0,0,0.11,0,0,0.23,14,0,0,0,0,303,0,0.53,0,0.53,1.19,0,0,0,0,0.01,0,0,0,0.23,1.364,0.41,0,0,0,0,0,0.064,yes
1521,0,0,0,0,0,0,0,0,0,0,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,1.73,0,0,3.47,0,0,0,0,0,0,0,0,0,1,2.6,0,0,0,0,0,0.154,no
1292,0.44,0.22,0.22,0.22,0,0.033,0.22,0.44,0.44,0.22,0.033,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0,0,0.033,0.22,0.22,0.44,0.44,0,0,12,0,0,0,0,203,0.22,0,0.22,0.22,1.57,0.22,0,0,0.22,0.033,0.67,0.22,0,0,2.28,0.22,1.12,0,0,0,0.22,0.169,no
3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,26,0,0,0,0,73,0,0.71,0,0,1.43,0,0,0,0,0,0,0,0,0,3.041,0,0,0,0,0,0,0,no
2204,0,0,4.76,0,0,0,0,0,9.52,4.76,0,0,0,0,0,4.76,0,0,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,11,0,0,0,0,30,0,0,4.76,0,0,4.76,0,0,4.76,0,0,4.76,0,0,3.333,0,4.76,0,0,0,4.76,1.257,no
2053,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,42,0,1.96,0,0,0.98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,no
4070,0,0,0,0,0,0,0,0,0,0,1.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,yes
2305,5.88,0,0,0,0,0,0,0,0,0,0.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,no
1055,0,0,0,1.44,0,0,0,0,2.89,0,0.313,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,1.44,0,0,0,0,0,0,0,10,0,0,0,0,49,0,0,1.44,0,0,1.44,0,0,1.44,0,0,1.44,0,0,1.689,0,0,0,0,0,1.44,0.156,no
2111,0.34,0,0,0,3.879,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,2.04,0,0.34,0,0.34,0,0,0,0.68,0,0,0.34,56,0,0,0,0.34,328,0,2.38,0,1.02,4.76,0,0,0,0,0,0,0,0,0,6.978,0.34,0,0,0,0,0,0.161,yes
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,2.25,0,4.16,0,0,0,0,0,no
3172,0.81,0,0,0.54,0,0,0,0,0.81,0,0,0,0,0.27,0,0,0,0,0.27,0,1.08,0,0.27,0,0,0.27,0.039,0,0,0,0.54,0,0,76,0,0,0,0,517,0,0.81,1.08,0.27,1.08,0.81,0,0,0.54,0.079,0,0,0,0,4.971,0,0,0,0,0,0,0.318,no
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,76,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,5.846,0,0,0,0,0,0,0,no
2475,0,0,0,0,0,0,0,2.58,0.64,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.64,0,15,0,0,0,0,103,0,0,0,0.64,3.22,0,0,0,0,0,1.29,0,0,0,3.121,0,0,0,0,0,0,0.348,no
1982,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,1,0,0,0,0,19,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no
3627,0,0,0,0,0,0,0,0,3.33,0,0.167,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,1.66,0,0,0,0,0,3.33,0,10,0,0,0,0,46,0,0,1.66,1.66,1.66,1.66,0,0,1.66,0,0,1.66,0,0,1.533,0,0,0,0,0,1.66,0.167,no
2378,0,0,0,0,0,0.078,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.54,0,0,0,0,0,0.54,0,0,18,0,0,0,0,106,0,0.54,0.27,0,3.79,0,0,0,0,0,0,0.54,0,0,1.859,0,0,0,0,0,0,0.433,no
3462,0.5,0,0,0,0,0,1,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,117,0,0,0.5,0,0,0.5,0,0,1,0,0,0,0,0,2.017,0,0,0,0,0,0.5,0.12,no
1677,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,53,0,8,0,0,2,0,0,0,0,0,0,0,2,0,5.888,0,0,0,0,0,0,0,no
4172,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.44,0,0,7,0,0,0,0,74,0,0.44,0.44,0,0,0,0,0,0.44,0,0,0,0,0,1.48,0,0,0,0,0,0,0.265,no
3283,0,0,0,0,0,0.078,0.11,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.047,0.11,0,0.11,0,0,0,28,0.23,0.11,0,0,508,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.11,2.351,0,0,0,0,0,0,0.157,no
1120,0.54,0.27,0.27,0.27,0,0,0,0,4.89,0.27,0,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0.27,0.27,0,0.27,0,35,0.54,0.54,0,0,424,0,0,0.27,0,1.63,1.35,0,0,0.27,0.153,0.81,0.27,0,0,4.608,0,0.27,0,0,0,0.27,0.192,no
4534,0.34,0,0,0.17,0,0.013,0.34,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0.08,0,2.35,0.08,0,0,0.133,0.78,0,0,0,0.17,0,57,0,0.87,0,0,904,0,0,0,0.17,0.26,0.69,0,0,0,0.053,0,0,0.08,0,3.205,0.08,0,0,0,0,0.26,0.306,no
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,1.166,0,0,0,0,0,0,0,no
2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,1.01,0,0.166,0,0,2.02,0,0,0,6,0,0,0,0,40,0,0,0,0,1.01,0,0,0,0,0.166,0,0,0,0,1.428,0,0,0,0,0,0,0.166,no
2366,1.97,0,0,0.65,0,0.108,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.108,0,0,0,0,0,0,9,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,1.924,0,0.65,0,0,0,0,0.108,no
2483,0.67,0,0,0.67,0.137,0.531,0.14,0,0,0,0.612,0,0,0.56,0,0,0,0,0,0,0,0.22,0,0.03,0.59,0.07,0,0,0,0.14,0.59,0,0.63,763,1.23,0.44,0,0.03,2453,0,1.53,0.03,0.29,3.43,0,0,0.03,0,0,0.07,0,0.29,0.59,7.3,0.44,0,0,0,0,0,0.075,yes
2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.34,0,0,0,0,0,no
4523,0,0,0,0.33,0,0,0,0.33,0,0,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,100,0,0.33,0,0,2.34,0,0,0,0,0,0.33,0,0,0,1.562,0,0,0,0,0,0,0.06,no
1404,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.63,12,0,3.27,0,0,1.63,0,0,0,0,0,0,0,0,0,1.2,1.63,0,0,0,0,0,0,yes
4565,0,0.12,0,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0.12,0,0,0,12,0,0,0,0,76,0,0.12,0,0.36,1.58,0,0,0,0,0.022,0.12,0,0,0,1.433,0,0,0,0,0,0,0.067,no
4179,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0.93,0,0,0,0,0,0.93,0,0,0,0,0,15,0,0,0,0,65,0,0,0,0,0.93,0,0,0,0,0,0.93,0,0,0,1.911,0,0,0,0,0,0,0.163,no
1673,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0,0,0,0,0,0,0,no
938,2.42,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0.9,0,0,0,0,0,0,0,64,0,0,0,0,148,0,0.6,0,0,3.63,0,0,0,0,0,0,0,0.3,0,2.74,0,0,0,0,0,0,0,no
760,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,0,0,0,0,0.574,no
1648,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,15,0,0,0,0,57,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,1.9,0,0,0,0,0,0,0.149,no
4582,0.24,0,0,0.49,0,0.027,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.49,0,0,0,0,0,0.24,0,0,0,157,0,0,0,0,380,0,0.49,0.74,0,0.99,0,0,0,0,0,0,0.49,0,0,4.634,0,0,0,0,0,0,0.054,no
2934,0,0,0.51,0.51,0,0,0,0,3.06,0.51,0,0,0,0,0,0.51,0,0,0,0,2.04,0,0,0,0,0,0.158,0,0.51,0,0,0.51,0,37,0,0,0,0,216,1.02,0.51,1.02,0,0.51,2.04,0,0,1.02,0,0.51,0.51,0,0,4,0,0.51,0,0,0,0.51,0.553,no
2101,0.73,0,0,0.36,0.122,0.061,0,0,0,0,0.367,0,0,0,0,0,0,0,0,0,0,0.36,0,0.36,0,1.1,0,0,0,0,0,0,0,36,0,0,0,1.47,264,0,0.73,0,0,2.2,0,0,0,0,0,0,0,0.36,0.36,4,0.36,0,0,0,0,0,0.183,yes
115,3.33,0,0,0,0,0,0,0,0,0,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.33,0,0,no
2716,1.55,0,0,0,0,0.403,0,0,0,0,0.672,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0.77,0,0,0,29,0,0.77,0,0,109,0,2.32,0,0,2.32,0,0,0,0,0,0.77,0,0,0,2.794,0,0,0,0,0,0,0.268,yes
1017,0.96,0,0,0,0,0.336,0.48,0,0,0,0.084,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0.48,0,0,0,12,0,0.48,0,0,80,0,2.88,0,0.48,2.88,0,0,1.92,0,0,0,0,0,1.44,3.2,0.48,0,0,0,0,0,0.084,yes
469,0,0,0,0,0,0,2.04,0,0,0,0.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,85,0,1.02,0,0,4.08,0,0,0,0,0,0,0,1.02,1.02,2.179,0,0,0,0,0,0,0,yes
63,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,2.48,0.49,0,0,0,0.49,0,0,0,0,0,29,0,0,0,0,161,0,0,0.49,0,0,0.49,0,0,0,0,0,0.49,0,0,2.824,0,0.99,0,0,0,0,0.062,no
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,no
203,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,1.09,3.29,0,0,0,2.19,0,0,0,0,0,1.111,0,0,0,0,0,0,0,no
509,0.99,0,0,0,0,0,0,0,0,0,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,5.94,0,0,0,0,0,0.99,0,0,0,1,0,0,0,0,0,0,0,no
1608,0.54,0,0,0.27,1.41,0.141,0,0,0,0,0.329,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0.54,0,0,0.54,252,0,0,10.86,0.27,1118,0,2.44,0,0.27,1.08,0,0,0,0,0,0,0,0,0,44.72,0,0,0,0,0,0,0,yes
2245,0,0,0,0,0.095,0,0.16,0.32,0.81,0,0,0,0,0.16,0,0,0,0,0.16,0,0.32,0,0,0,0,0,0,0.16,0,0,0,0,0,50,0,0,0,0,932,0.48,0.16,3.4,0,0.48,0.48,0,0.16,0,0,0,0,0,0,4.438,0.16,0.16,0,0,0,0,0.123,no
707,0.37,0,0,0,0,0.033,0,0,0.62,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0.49,0,0,0,0.083,0.12,0,0.12,0.12,0,0,32,0,0,0,0,485,0,0.24,0,0.12,0.49,0.74,0,0,0,0.033,0,0,0,0,3.211,0,0.12,0,0,0,0,0.167,no
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,8.33,0,0,8.33,0,0,no
786,0,0,0,0.51,0.083,0.083,0,0,0,0,0.665,0,0,0,0.17,0.17,0,0,0,0,0,0.17,0,0,0.17,0.86,0,0,0,0.34,0,0,0,132,0,0,0,0.17,963,0,0.86,0,0.69,0.17,0,0,0.17,0,0,0,0,0.17,0,6.294,0.34,0,0,0,0,0,0,yes
1837,0,0,0.76,0,0,0,0,0,0.76,0.76,0.127,0,0,0,0,0.76,0,0,0,0,0.76,0,0,0,0,0,0,0.76,0.76,0.76,0,0,0,11,0,0,0,0,79,0.76,0,0.76,0.76,0.76,0,0,0,1.52,0,2.29,0.76,0,0,1.755,0,1.52,0,0,0,0.76,0.254,no
3249,0,0,0,0,0,0,0,0,0,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,31,0,0,0,0,107,0,2.83,0,0,1.88,0,0,0,0,0,0,0,0,0,4.652,0,0,0,0,0,0,0,yes
4478,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,8,0,0,0,0,42,0,0.59,0,0.59,0.59,0,0,0,0,0,0.59,0,0,0,1.826,0,0.59,0,0,0,0,0.105,no
1976,0.36,0,0,0,0,0.062,0,0,0,0,0.435,0,0,0,0,0,0,0,0,0,0,0.36,0,0.36,0,0.73,0,0,0,0.36,0.73,0,1.1,190,0,1.84,0,1.1,300,0,1.1,0,0.36,2.58,0,0,0,0,0,0,0,0,0.36,4.411,0,0,0,0,0,0,0.186,yes
3186,0.48,0,0,0.29,0,0.155,0,0,0,0,0.326,0,0,0.19,4.1,0,0,0,0,0,0,0.87,0,0.09,0,0,0,0,0,0.39,0.09,0,0.19,494,0.58,0.19,0,0.09,1458,0,1.66,0,0.09,1.66,0,0,0,0,0,0,0,0.39,0.39,6.813,0,0,0,0,0,0,0.14,yes
2154,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,7.4,0,0,3.7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,no
3506,1.28,0,0,0.64,0,0,0,0,0.96,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,5,0,0,0,0,86,0,1.6,0,0.96,3.52,1.6,0,0,0.64,0,0,0,0,0,1.653,0.32,0,0,0,0,0,0.064,no
3198,0.89,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.44,0,0,0,16,0,0,0,0,116,0,0,0,0,1.78,0,0,0,0,0,0,0,0.44,0,1.731,0,0,0,0,0,0,0.139,no
868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,no
243,0.58,0.58,0.58,0,0,0,0,0,1.76,0.58,0.103,0,0,0,0,0.58,0,0,0,0,0.58,0,1.76,0,0,0,0,0.58,0.58,0,0.58,0.58,0,12,0,0,0,0,94,0,0,0.58,0,0.58,1.17,0,0,0.58,0,0.58,0.58,0,0,2,0,1.76,0,0,0,0.58,0.414,no
3819,0.95,0,0,0,0,0.248,0,0,0,0,0.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,80,0,0.95,0,0,249,0,2.38,0,0.47,2.38,0,0,0,0,0,0.47,0,0,0.47,5.187,0,0,0,0,0,0,0.082,yes
1532,0.98,0,0,0,0,0,0,0,0.49,0,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,74,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.49,0,0,no
3543,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,0,2.4,0,1.2,3.61,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,no
212,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,1.08,0,0,0,0,0,10,0,0,0,0,46,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,3.066,0,0,NA,0,0,0,0,no
839,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,1,0,0,0,0,13,0,0,0,1.29,2.59,0,0,0,0,0,1.29,0,0,0,1,2.59,1.29,0,0,0,0,0,no
108,0,0,0,0,0,0,0,0,2.66,0,0.144,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,10,0,0,0,0,39,0,0,1.33,1.33,0,1.33,0,0,1.33,0,0,1.33,0,0,1.857,0,0,0,0,0,1.33,0.288,no
855,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,12,0,0,0,0,54,2.35,2.35,0,0,0,1.17,0,0,1.17,0,0,0,0,0,2,0,0,0,0,0,0,0,no
1098,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.29,0.29,0,0,6,0,2.93,0,0,113,0,1.75,0,0.29,1.75,0,0,0,0,0,0,0,0.29,0,1.361,0,0,0,0,0,0.58,0,yes
4322,0,0,0,0,0,0,0,0,0,0,5.555,0,0,0,0,0,0,0,0,0,0,6.25,0,1.04,0,0,0,0,0,1.04,0,0,0,14,0,0,0,0,95,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,3.275,0,0,0,0,0,0,0,yes
4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.11,0,0,0,0,0,no
2650,0,0,0,0,0,0.322,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0.92,0,0,0,49,0,0,0,0.3,278,0,0.61,0,0,0.3,0,0,0,0,0,0,0,0,0.61,2.074,0,0,0,0,0,0,0,yes
3789,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.28,0,16,0,0,0,0,179,0,0,0,0,1.44,0,0,0,0,0,0.86,0,0,0,2.557,0,0,0,0,0,0,0,no
811,0.98,0,0,0,0,0,0,0,0,0,0.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.163,0,0,0,0,0,0,12,0,0.98,0,1.96,46,0,0.98,0,0,2.94,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0.489,yes
1660,0,0.68,0.68,0,0,0.055,0,0,5.86,0.68,0.055,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0,0.11,0.68,0.68,0,0,0.34,0,15,0,0,0,0,244,0,0.34,0.68,0,0.68,2.75,0,0,0.68,0.11,0.68,0.68,0,0,2.87,0,1.37,0,0,0,0.68,0.276,no
1659,0,0,0,0,0,0,0,0,0,0,0.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,37,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,2.642,0,0,0,0,0,0,0,no
2107,0,0,0,0,0,0,0,0,0,0,0.181,0,1.11,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,1.11,0,0,0,4,0,0,0,0,27,2.22,0,0,0,0,0,0,0,0,0,0,0,1.11,0,1.285,0,1.11,0,0,0,0,0.363,no
3414,2.04,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,2.04,0,0,0,0,0,0,0,4,0,0,0,1.02,25,0,1.02,0,0,3.06,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0.17,yes
